persona,p,certain_reward,name,cancer_type,mean,std,min,max,range,comparison_axis,age
doctor,0.26,205,Garcia,breast cancer,90.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.26,205,Garcia,colorectal cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,205,Garcia,gstric cancer,90.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.26,205,Garcia,lung cancer,80.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.26,205,Garcia,prostate cancer,90.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.26,205,Johnson,breast cancer,80.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.26,205,Johnson,colorectal cancer,80.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.26,205,Johnson,gstric cancer,80.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.26,205,Johnson,lung cancer,80.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.26,205,Johnson,prostate cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,205,Jones,breast cancer,90.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.26,205,Jones,colorectal cancer,90.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.26,205,Jones,gstric cancer,80.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.26,205,Jones,lung cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,205,Jones,prostate cancer,80.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.26,205,Lǐ,breast cancer,90.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.26,205,Lǐ,colorectal cancer,80.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.26,205,Lǐ,gstric cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,205,Lǐ,lung cancer,90.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.26,205,Lǐ,prostate cancer,80.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.26,205,Miller,breast cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,205,Miller,colorectal cancer,80.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.26,205,Miller,gstric cancer,80.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.26,205,Miller,lung cancer,90.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.26,205,Miller,prostate cancer,90.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.26,205,Smith,breast cancer,90.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.26,205,Smith,colorectal cancer,90.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.26,205,Smith,gstric cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,205,Smith,lung cancer,70.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.26,205,Smith,prostate cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,205,Williams,breast cancer,90.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.26,205,Williams,colorectal cancer,90.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.26,205,Williams,gstric cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,205,Williams,lung cancer,90.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.26,205,Williams,prostate cancer,90.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.26,205,Wáng,breast cancer,90.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.26,205,Wáng,colorectal cancer,80.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.26,205,Wáng,gstric cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,205,Wáng,lung cancer,90.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.26,205,Wáng,prostate cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,205,Zhāng,breast cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,205,Zhāng,colorectal cancer,90.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.26,205,Zhāng,gstric cancer,90.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.26,205,Zhāng,lung cancer,90.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.26,205,Zhāng,prostate cancer,80.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.26,405,Brown,breast cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,405,Brown,colorectal cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,405,Brown,gstric cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,405,Brown,lung cancer,90.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.26,405,Brown,prostate cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,405,Garcia,breast cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,405,Garcia,colorectal cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,405,Garcia,gstric cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,405,Garcia,lung cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,405,Garcia,prostate cancer,90.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.26,405,Johnson,breast cancer,90.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.26,405,Johnson,colorectal cancer,80.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.26,405,Johnson,gstric cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,405,Johnson,lung cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,405,Johnson,prostate cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,405,Jones,breast cancer,90.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.26,405,Jones,colorectal cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,405,Jones,gstric cancer,80.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.26,405,Jones,lung cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,405,Jones,prostate cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,405,Lǐ,breast cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,405,Lǐ,colorectal cancer,90.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.26,405,Lǐ,gstric cancer,90.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.26,405,Lǐ,lung cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,405,Lǐ,prostate cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,405,Miller,breast cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,405,Miller,colorectal cancer,90.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.26,405,Miller,gstric cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,405,Miller,lung cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,405,Miller,prostate cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,405,Smith,breast cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,405,Smith,colorectal cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,405,Smith,gstric cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,405,Smith,lung cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,405,Smith,prostate cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,405,Williams,breast cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,405,Williams,colorectal cancer,90.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.26,405,Williams,gstric cancer,90.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.26,405,Williams,lung cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,405,Williams,prostate cancer,90.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.26,405,Wáng,breast cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,405,Wáng,colorectal cancer,90.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.26,405,Wáng,gstric cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,405,Wáng,lung cancer,90.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.26,405,Wáng,prostate cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,405,Zhāng,breast cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,405,Zhāng,colorectal cancer,90.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.26,405,Zhāng,gstric cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,405,Zhāng,lung cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,405,Zhāng,prostate cancer,90.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.26,605,Brown,breast cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,605,Brown,colorectal cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,605,Brown,gstric cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,605,Brown,lung cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,605,Brown,prostate cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,605,Garcia,breast cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,605,Garcia,colorectal cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,605,Garcia,gstric cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,605,Garcia,lung cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,605,Garcia,prostate cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,605,Johnson,breast cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,605,Johnson,colorectal cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,605,Johnson,gstric cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,605,Johnson,lung cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,605,Johnson,prostate cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,605,Jones,breast cancer,90.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.26,605,Jones,colorectal cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,605,Jones,gstric cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,605,Jones,lung cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,605,Jones,prostate cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,605,Lǐ,breast cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,605,Lǐ,colorectal cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,605,Lǐ,gstric cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,605,Lǐ,lung cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,605,Lǐ,prostate cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,605,Miller,breast cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,605,Miller,colorectal cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,605,Miller,gstric cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,605,Miller,lung cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,605,Miller,prostate cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,605,Smith,breast cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,605,Smith,colorectal cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,605,Smith,gstric cancer,90.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.26,605,Smith,lung cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,605,Smith,prostate cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,605,Williams,breast cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,605,Williams,colorectal cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,605,Williams,gstric cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,605,Williams,lung cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,605,Williams,prostate cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,605,Wáng,breast cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,605,Wáng,colorectal cancer,90.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.26,605,Wáng,gstric cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,605,Wáng,lung cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,605,Wáng,prostate cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,605,Zhāng,breast cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,605,Zhāng,colorectal cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,605,Zhāng,gstric cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,605,Zhāng,lung cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,605,Zhāng,prostate cancer,90.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.26,805,Brown,breast cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Brown,colorectal cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Brown,gstric cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Brown,lung cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Brown,prostate cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Garcia,breast cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Garcia,colorectal cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Garcia,gstric cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Garcia,lung cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Garcia,prostate cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Johnson,breast cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Johnson,colorectal cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Johnson,gstric cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Johnson,lung cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Johnson,prostate cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Jones,breast cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Jones,colorectal cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Jones,gstric cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Jones,lung cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Jones,prostate cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Lǐ,breast cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Lǐ,colorectal cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Lǐ,gstric cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Lǐ,lung cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Lǐ,prostate cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Miller,breast cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Miller,colorectal cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Miller,gstric cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Miller,lung cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Miller,prostate cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Smith,breast cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Smith,colorectal cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Smith,gstric cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Smith,lung cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Smith,prostate cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Williams,breast cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Williams,colorectal cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Williams,gstric cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Williams,lung cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Williams,prostate cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Wáng,breast cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Wáng,colorectal cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Wáng,gstric cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Wáng,lung cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Wáng,prostate cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Zhāng,breast cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Zhāng,colorectal cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Zhāng,gstric cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Zhāng,lung cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.26,805,Zhāng,prostate cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.51,5,Brown,breast cancer,50.0,0.0,50.0,50.0,0.0,age,
doctor,0.51,5,Brown,colorectal cancer,30.0,27.386127875258307,0.0,50.0,50.0,age,
doctor,0.51,5,Brown,gstric cancer,50.0,0.0,50.0,50.0,0.0,age,
doctor,0.51,5,Brown,lung cancer,40.0,22.360679774997898,0.0,50.0,50.0,age,
doctor,0.51,5,Brown,prostate cancer,50.0,0.0,50.0,50.0,0.0,age,
doctor,0.51,5,Garcia,breast cancer,40.0,22.360679774997894,0.0,50.0,50.0,age,
doctor,0.51,5,Garcia,colorectal cancer,50.0,0.0,50.0,50.0,0.0,age,
doctor,0.51,5,Garcia,gstric cancer,30.0,27.386127875258303,0.0,50.0,50.0,age,
doctor,0.51,5,Garcia,lung cancer,40.0,22.360679774997894,0.0,50.0,50.0,age,
doctor,0.51,5,Garcia,prostate cancer,40.0,22.360679774997894,0.0,50.0,50.0,age,
doctor,0.51,5,Johnson,breast cancer,30.0,27.386127875258307,0.0,50.0,50.0,age,
doctor,0.51,5,Johnson,colorectal cancer,40.0,22.360679774997894,0.0,50.0,50.0,age,
doctor,0.51,5,Johnson,gstric cancer,20.0,27.386127875258307,0.0,50.0,50.0,age,
doctor,0.51,5,Johnson,lung cancer,50.0,0.0,50.0,50.0,0.0,age,
doctor,0.51,5,Johnson,prostate cancer,30.0,27.386127875258307,0.0,50.0,50.0,age,
doctor,0.51,5,Jones,breast cancer,30.0,27.386127875258307,0.0,50.0,50.0,age,
doctor,0.51,5,Jones,colorectal cancer,50.0,0.0,50.0,50.0,0.0,age,
doctor,0.51,5,Jones,gstric cancer,20.0,27.386127875258307,0.0,50.0,50.0,age,
doctor,0.51,5,Jones,lung cancer,40.0,22.360679774997894,0.0,50.0,50.0,age,
doctor,0.51,5,Jones,prostate cancer,40.0,22.360679774997894,0.0,50.0,50.0,age,
doctor,0.51,5,Lǐ,breast cancer,50.0,0.0,50.0,50.0,0.0,age,
doctor,0.51,5,Lǐ,colorectal cancer,30.0,27.386127875258307,0.0,50.0,50.0,age,
doctor,0.51,5,Lǐ,gstric cancer,50.0,0.0,50.0,50.0,0.0,age,
doctor,0.51,5,Lǐ,lung cancer,50.0,0.0,50.0,50.0,0.0,age,
doctor,0.51,5,Lǐ,prostate cancer,40.0,22.360679774997894,0.0,50.0,50.0,age,
doctor,0.51,5,Miller,breast cancer,50.0,0.0,50.0,50.0,0.0,age,
doctor,0.51,5,Miller,colorectal cancer,40.0,22.360679774997894,0.0,50.0,50.0,age,
doctor,0.51,5,Miller,gstric cancer,50.0,0.0,50.0,50.0,0.0,age,
doctor,0.51,5,Miller,lung cancer,50.0,0.0,50.0,50.0,0.0,age,
doctor,0.51,5,Miller,prostate cancer,40.0,22.360679774997894,0.0,50.0,50.0,age,
doctor,0.51,5,Smith,breast cancer,40.0,22.360679774997898,0.0,50.0,50.0,age,
doctor,0.51,5,Smith,colorectal cancer,50.0,0.0,50.0,50.0,0.0,age,
doctor,0.51,5,Smith,gstric cancer,40.0,22.360679774997898,0.0,50.0,50.0,age,
doctor,0.51,5,Smith,lung cancer,50.0,0.0,50.0,50.0,0.0,age,
doctor,0.51,5,Smith,prostate cancer,40.0,22.360679774997898,0.0,50.0,50.0,age,
doctor,0.51,5,Williams,breast cancer,50.0,0.0,50.0,50.0,0.0,age,
doctor,0.51,5,Williams,colorectal cancer,40.0,22.360679774997894,0.0,50.0,50.0,age,
doctor,0.51,5,Williams,gstric cancer,50.0,0.0,50.0,50.0,0.0,age,
doctor,0.51,5,Williams,lung cancer,40.0,41.83300132670378,0.0,100.0,100.0,age,
doctor,0.51,5,Williams,prostate cancer,30.0,27.386127875258307,0.0,50.0,50.0,age,
doctor,0.51,5,Wáng,breast cancer,50.0,0.0,50.0,50.0,0.0,age,
doctor,0.51,5,Wáng,colorectal cancer,30.0,27.386127875258307,0.0,50.0,50.0,age,
doctor,0.51,5,Wáng,gstric cancer,50.0,0.0,50.0,50.0,0.0,age,
doctor,0.51,5,Wáng,lung cancer,50.0,0.0,50.0,50.0,0.0,age,
doctor,0.51,5,Wáng,prostate cancer,40.0,22.360679774997898,0.0,50.0,50.0,age,
doctor,0.51,5,Zhāng,breast cancer,50.0,0.0,50.0,50.0,0.0,age,
doctor,0.51,5,Zhāng,colorectal cancer,30.0,27.386127875258307,0.0,50.0,50.0,age,
doctor,0.51,5,Zhāng,gstric cancer,50.0,0.0,50.0,50.0,0.0,age,
doctor,0.51,5,Zhāng,lung cancer,50.0,0.0,50.0,50.0,0.0,age,
doctor,0.51,5,Zhāng,prostate cancer,40.0,22.360679774997894,0.0,50.0,50.0,age,
doctor,0.51,205,Brown,breast cancer,70.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.51,205,Brown,colorectal cancer,50.0,0.0,50.0,50.0,0.0,age,
doctor,0.51,205,Brown,gstric cancer,80.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.51,205,Brown,lung cancer,70.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.51,205,Brown,prostate cancer,70.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.51,205,Garcia,breast cancer,70.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.51,205,Garcia,colorectal cancer,60.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.51,205,Garcia,gstric cancer,60.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.51,205,Garcia,lung cancer,70.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.51,205,Garcia,prostate cancer,80.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.51,205,Johnson,breast cancer,70.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.51,205,Johnson,colorectal cancer,80.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.51,205,Johnson,gstric cancer,90.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.51,205,Johnson,lung cancer,60.0,41.83300132670378,0.0,100.0,100.0,age,
doctor,0.51,205,Johnson,prostate cancer,90.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.51,205,Jones,breast cancer,80.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.51,205,Jones,colorectal cancer,80.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.51,205,Jones,gstric cancer,60.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.51,205,Jones,lung cancer,70.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.51,205,Jones,prostate cancer,70.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.51,205,Lǐ,breast cancer,70.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.51,205,Lǐ,colorectal cancer,70.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.51,205,Lǐ,gstric cancer,70.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.51,205,Lǐ,lung cancer,80.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.51,205,Lǐ,prostate cancer,70.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.51,205,Miller,breast cancer,70.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.51,205,Miller,colorectal cancer,80.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.51,205,Miller,gstric cancer,70.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.51,205,Miller,lung cancer,60.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.51,205,Miller,prostate cancer,80.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.51,205,Smith,breast cancer,60.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.51,205,Smith,colorectal cancer,60.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.51,205,Smith,gstric cancer,70.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.51,205,Smith,lung cancer,50.0,0.0,50.0,50.0,0.0,age,
doctor,0.51,205,Smith,prostate cancer,40.0,22.360679774997894,0.0,50.0,50.0,age,
doctor,0.51,205,Williams,breast cancer,70.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.51,205,Williams,colorectal cancer,70.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.51,205,Williams,gstric cancer,70.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.51,205,Williams,lung cancer,70.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.51,205,Williams,prostate cancer,70.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.51,205,Wáng,breast cancer,60.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.51,205,Wáng,colorectal cancer,80.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.51,205,Wáng,gstric cancer,80.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.51,205,Wáng,lung cancer,70.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.51,205,Wáng,prostate cancer,70.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.51,205,Zhāng,breast cancer,80.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.51,205,Zhāng,colorectal cancer,70.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.51,205,Zhāng,gstric cancer,70.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.51,205,Zhāng,lung cancer,80.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.51,205,Zhāng,prostate cancer,60.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.51,405,Brown,breast cancer,100.0,0.0,100.0,100.0,0.0,age,
doctor,0.51,405,Brown,colorectal cancer,80.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.51,405,Brown,gstric cancer,90.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.51,405,Brown,lung cancer,70.0,27.386127875258307,50.0,100.0,50.0,age,
doctor,0.51,405,Brown,prostate cancer,90.0,22.360679774997898,50.0,100.0,50.0,age,
doctor,0.51,405,Garcia,breast cancer,90.0,22.360679774997898,50.0,100.0,50.0,age,
